	sample_NEB_Lib_41_fastq	sample_NEB_Lib_42_fastq	sample_NEB_Lib_43_fastq	sample_NEB_Lib_44_fastq	sample_NEB_Lib_45_fastq	sample_NEB_Lib_46_fastq	sample_NEB_Lib_47_fastq	sample_NEB_Lib_48_fastq	sample_NEB_Lib_49_fastq	sample_NEB_Lib_50_fastq	sample_NEB_Lib_51_fastq	sample_NEB_Lib_52_fastq	sample_NEB_Lib_53_fastq	sample_NEB_Lib_54_fastq	sample_NEB_Lib_55_fastq	sample_NEB_Lib_56_fastq	sample_NEB_Lib_57_fastq	sample_NEB_Lib_58_fastq	sample_NEB_Lib_59_fastq	sample_NEB_Lib_60_fastq	sample_NEB_Lib_61_fastq	sample_NEB_Lib_62_fastq	sample_NEB_Lib_63_fastq	sample_NEB_Lib_64_fastq	sample_NEB_Lib_65_fastq	sample_NEB_Lib_66_fastq	sample_NEB_Lib_67_fastq	sample_NEB_Lib_68_fastq	sample_NEB_Lib_69_fastq	sample_NEB_Lib_70_fastq	sample_NEB_Lib_71_fastq	sample_NEB_Lib_72_fastq	sample_NEB_Lib_73_fastq	sample_NEB_Lib_74_fastq	sample_NEB_Lib_75_fastq	sample_NEB_Lib_76_fastq	sample_NEB_Lib_77_fastq	sample_NEB_Lib_78_fastq	sample_NEB_Lib_79_fastq	sample_NEB_Lib_80_fastq	sample_NEB_Lib_81_fastq	sample_NEB_Lib_82_fastq	sample_NEB_Lib_83_fastq	sample_NEB_Lib_84_fastq	sample_NEB_Lib_85_fastq	sample_NEB_Lib_86_fastq	sample_NEB_Lib_87_fastq	sample_NEB_Lib_88_fastq
hsa-miR-6786-3p	0.256683130322646	0.295686350112745	0	0.876204754155565	0	0.83145954686009	0.591772352277347	0.473840116394086	0.264261674023712	0.851248085755867	0	0	0	1.29248394734937	0.315042689859689	0	0	0.631443884844842	0.650822607234414	0	0	0	0	0	0.89970399738486	0	0.422578719020226	0.629691992458809	0	0	0.266609505588668	0.511394378139322	0	0.893863137933362	0.389145638533512	0	0	0	0	0.190056148287889	0	1.6824528817053	0.265114931299442	0	0.374369538299408	0	0.81441879613428	0.260069027521285
hsa-miR-369-5p	0.256683130322646	13.6015721051863	8.04870877331893	1.97146069685002	0.613236777158647	2.21722545829357	0	1.89536046557634	7.39932687266393	3.12124298110485	0	0	0	0	1.89025613915814	2.63071588794553	2.77375487010679	1.89433165453452	0	0	2.92736029859075	1.16182746165098	2.3987039322913	6.86024270681166	1.19960532984648	0.59585345580108	5.49352334726294	3.56825462393325	1.20460230356099	0.494918670014956	3.46592357265269	2.04557751255729	0.43570137028081	1.34079470690004	5.44803893946917	4.41034755743926	7.50708848670478	20.2919881819461	1.71557778944371	1.52044918630311	0	3.36490576341059	1.32557465649721	15.5987115831261	4.6796192287426	3.66279737908534	5.49732687390639	5.46144957794698
hsa-miR-515-5p	0.256683130322646	0.295686350112745	0	0	0.306618388579324	0.554306364573393	0	0.236920058197043	0	0.283749361918622	0.654344059341154	0	0	1.29248394734937	0	0	0	0.631443884844842	0	0	0.548880055985766	0.290456865412745	0.479740786458261	1.28629550752719	1.79940799476972	2.9792672790054	0	0.209897330819603	0	1.48475601004487	0	0.511394378139322	0	1.78772627586672	1.55658255413405	0	0.97918545478758	0.338199803032435	0	0	1.12009928560068	0.721051235016555	1.06045972519777	1.28459977743391	0.561554307449112	0	0	0
hsa-miR-3653-5p	0.256683130322646	0	0	0	0	0	0	0	0	0	0.981516089011731	0	0	0	0	0	0	0	0	0	0.365920037323844	0	0	0	0	0	0	0.209897330819603	0	0	0	0	0	0.893863137933362	0	0	0	0.676399606064869	0	0	0	0	0	0.18351425391913	0	0	0	0
hsa-miR-455-3p	0.256683130322646	0	0.251522149166217	0	0.306618388579324	0.277153182286697	0	0	0	0	0.654344059341154	0	0	0	0.630085379719379	0	0.346719358763349	0.315721942422421	0	0	0	0.290456865412745	0	0.857530338351458	0	0	0	0.419794661639206	0	0.494918670014956	0	0	0.43570137028081	0	0.778291277067025	0	0.32639515159586	0.169099901516217	0	0	0	0.48070082334437	0	0	0	0.915699344771334	0	0
hsa-miR-376c-3p	0.256683130322646	2.06980445078922	2.01217719332973	0.219051188538891	0	2.21722545829357	0	0.236920058197043	1.05704669609485	0.283749361918622	0	0	0	0	0	1.31535794397277	1.04015807629005	0.631443884844842	0	0	0.365920037323844	0.58091373082549	0.479740786458261	0.428765169175729	0.89970399738486	0.59585345580108	0.422578719020226	0.839589323278412	1.20460230356099	0	0.266609505588668	0.511394378139322	0	0	0.778291277067025	0.882069511487853	0.97918545478758	1.18369931061352	0	0.380112296575777	0.373366428533559	0.96140164668874	0	7.15705590284609	2.24621722979645	0.457849672385667	0.81441879613428	0.780207082563854
hsa-miR-1538	0.256683130322646	0.59137270022549	1.5091328949973	1.31430713123335	0.306618388579324	1.94007227600688	0	1.6584404073793	0	1.41874680959311	0.327172029670577	1.50196720154222	1.28083120822089	0	0.630085379719379	3.9460738319183	1.04015807629005	0.631443884844842	1.30164521446883	0	0.365920037323844	1.45228432706373	0.479740786458261	1.28629550752719	0.59980266492324	0	1.26773615706068	0.839589323278412	0.602301151780493	0.989837340029913	0.266609505588668	1.02278875627864	0.43570137028081	0	0.389145638533512	0.441034755743926	0	0.676399606064869	1.37246223155497	0.570168444863666	0.373366428533559	1.20175205836093	0	0.18351425391913	1.12310861489822	0.457849672385667	1.22162819420142	0.520138055042569
hsa-miR-371a-3p	0.256683130322646	0	0.75456644749865	0	0	0	0	0	0	0.567498723837245	0	1.50196720154222	0	0	1.26017075943876	0	0	0.631443884844842	0	0	0.182960018661922	0	0	0.428765169175729	0	0	0	0.209897330819603	0	0	0.266609505588668	0	0.43570137028081	0	0	0	0.65279030319172	0.338199803032435	0	0	1.12009928560068	0	0.265114931299442	0.18351425391913	0	0	0	0
hsa-miR-4437	0.256683130322646	0	0	0	0	0	0	0.473840116394086	0	0	0.654344059341154	0	0	0	0	0.438452647990922	0.346719358763349	0	0	0	0	0.290456865412745	0.479740786458261	0	0.29990133246162	0	0	0.419794661639206	0.602301151780493	0	0.533219011177337	0	0	0	0	0	0	0	0.343115557888741	0.190056148287889	0.373366428533559	0	0.265114931299442	0	0.187184769149704	0.457849672385667	0	0
hsa-miR-5001-5p	0.256683130322646	0	0.503044298332433	0	0	0	1.77531705683204	0	0	0	1.63586014835289	0.75098360077111	0	0.430827982449791	0.945128069579068	0.876905295981845	0.346719358763349	0.631443884844842	0	0.603392514071113	0	0.871370596238235	0.959481572916522	0	0.29990133246162	1.19170691160216	1.6903148760809	0.419794661639206	0	0	0.266609505588668	0.511394378139322	0.871402740561619	0.446931568966681	0.389145638533512	0.441034755743926	0	0.338199803032435	0.686231115777483	0	0.746732857067117	0	0.530229862598885	0.18351425391913	0	0	0	0
hsa-miR-873-5p	0.256683130322646	0.59137270022549	0	0.219051188538891	0.306618388579324	0.277153182286697	0	0.710760174591129	0.528523348047423	1.13499744767449	0.327172029670577	0	0	3.01579587714854	0.315042689859689	0.876905295981845	0.346719358763349	1.26288776968968	0	0	0.731840074647688	0.58091373082549	0.479740786458261	0.857530338351458	0	0	1.6903148760809	0.209897330819603	0	0	0.799828516766005	0.511394378139322	2.61420822168486	0.893863137933362	0.389145638533512	0	1.95837090957516	0.169099901516217	0.343115557888741	0	0	0.96140164668874	0	0	0.935923845748519	0	1.42523289323499	0.780207082563854
hsa-miR-369-3p	0.256683130322646	1.47843175056373	0.75456644749865	0.876204754155565	0.306618388579324	0.554306364573393	0	0.473840116394086	0.264261674023712	0.283749361918622	0	0	0	0	0	0.876905295981845	0.346719358763349	0.631443884844842	0	0	0.365920037323844	0.290456865412745	0.959481572916522	2.14382584587864	0.29990133246162	0	0.845157438040452	0.839589323278412	0	0	0	0.511394378139322	0	0.446931568966681	0.389145638533512	1.32310426723178	1.30558060638344	3.72019783335678	0	0.950280741439443	0.373366428533559	0.240350411672185	0.265114931299442	4.77137060189739	2.43340199894615	0	2.44325638840284	0
hsa-miR-1288-3p	0.256683130322646	0.59137270022549	0.503044298332433	0.219051188538891	0.306618388579324	0	0	0.236920058197043	0	0	0	0.75098360077111	0	0.430827982449791	0.945128069579068	0.438452647990922	0	0	0	0	0.365920037323844	0.290456865412745	1.43922235937478	0	0.29990133246162	1.78756036740324	0	0.629691992458809	0	0	0.266609505588668	0	0	0	0.778291277067025	0.441034755743926	0	0.507299704548652	0	0	0.373366428533559	0	0.265114931299442	0.367028507838261	0	0.457849672385667	0	0
hsa-miR-6511b-5p	0.256683130322646	0.295686350112745	0.251522149166217	0.219051188538891	0	0	0	0	0	0	0.327172029670577	0	1.28083120822089	0.430827982449791	0.945128069579068	0	0	0	1.30164521446883	0	0	0.290456865412745	0.959481572916522	0	0	0	0	0.209897330819603	0	0	0.533219011177337	0.511394378139322	1.74280548112324	0.446931568966681	0.389145638533512	0	0.32639515159586	0.338199803032435	0	0	0	0.240350411672185	0	0.18351425391913	0	0.915699344771334	0.20360469903357	0
hsa-miR-5188	0.256683130322646	0.59137270022549	0	0	0.306618388579324	0	0	0.947680232788172	0	0	0.327172029670577	0	0	0	0	0	0	0	0	0	0.182960018661922	0.290456865412745	0	0.428765169175729	0.59980266492324	0	0	0.209897330819603	0	0	0	0	1.30710411084243	0	0.389145638533512	0	0.32639515159586	0	0	0	0	0.240350411672185	0.265114931299442	0	0	0	0	0.520138055042569
hsa-miR-6850-3p	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4714-5p	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29990133246162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.265114931299442	0	0	0	0	0
hsa-miR-135a-3p	0.256683130322646	0.295686350112745	0.251522149166217	2.4095630739278	0	0	0	0.710760174591129	0.792785022071135	0.567498723837245	0	0	0	0	0	0	0	0.315721942422421	0	0	0.182960018661922	0.871370596238235	0	0	0	0.59585345580108	0	0.629691992458809	0	0	0.266609505588668	0	0	0.446931568966681	0.778291277067025	0	0.32639515159586	0.845499507581087	0	0.380112296575777	0.373366428533559	0.48070082334437	0	0.550542761757391	0.374369538299408	0	0.81441879613428	0.780207082563854
hsa-miR-3176	0.256683130322646	0	0	0	0.306618388579324	0.83145954686009	1.18354470455469	0	0	0	1.63586014835289	0.75098360077111	0	0.430827982449791	0.630085379719379	0.876905295981845	0.346719358763349	0.315721942422421	1.30164521446883	0	0	0.290456865412745	0	0	1.79940799476972	0	0	0.839589323278412	0.602301151780493	0	0.799828516766005	0	0	0	0	0.441034755743926	0	0	1.37246223155497	0.570168444863666	0.373366428533559	0.721051235016555	0	0.367028507838261	0.748739076598815	0	0.20360469903357	0
hsa-miR-544b	0.256683130322646	0	0.75456644749865	0.438102377077783	0.306618388579324	0	0	0	0	0.567498723837245	0	0	0	0.861655964899583	0	0	0	0.315721942422421	0	0	0.91480009330961	0.290456865412745	0	0	0	0	0.422578719020226	0	0	0	0	0	0	0	0	0	0	1.18369931061352	0	0.570168444863666	0	0	0	0	0	0	0.20360469903357	0
hsa-miR-6772-3p	0.256683130322646	2.36549080090196	1.00608859666487	1.09525594269446	0.306618388579324	0.277153182286697	0	0.947680232788172	0.528523348047423	1.13499744767449	0	0	0	0	0.315042689859689	0	0	0	1.30164521446883	0	0.91480009330961	0.871370596238235	0	0.857530338351458	0	0	0.845157438040452	0.629691992458809	0.602301151780493	0	0	0.511394378139322	0	0.446931568966681	0.778291277067025	3.08724329020748	0.65279030319172	0.676399606064869	0.343115557888741	0.760224593151555	0.373366428533559	0.48070082334437	0.795344793898327	0.367028507838261	0.935923845748519	0	1.01802349516785	1.30034513760642
hsa-miR-3188	0.256683130322646	0.887059050338236	0.75456644749865	1.53335831977224	0.613236777158647	0	2.36708940910939	0.710760174591129	1.05704669609485	0	0.654344059341154	0	0	0	0	0.876905295981845	0.693438717526698	0.315721942422421	3.25411303617207	0	0.365920037323844	0.871370596238235	0	0.428765169175729	1.19960532984648	0	0.845157438040452	0.209897330819603	0	0	1.06643802235467	0	0	0.446931568966681	0.389145638533512	1.32310426723178	0.65279030319172	0.676399606064869	0	0	1.49346571413423	1.6824528817053	0.795344793898327	0.917571269595652	0.374369538299408	0.457849672385667	1.22162819420142	1.56041416512771
hsa-miR-3677-5p	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-943	0.256683130322646	0	0	0.657153565616674	0.306618388579324	0	0	0	0.264261674023712	0.283749361918622	0	0	0	1.72331192979917	0.630085379719379	0	0	0.315721942422421	0	0	0.182960018661922	0.58091373082549	0	0	0.29990133246162	0	0	0	0.602301151780493	0.494918670014956	0	0	0	0.446931568966681	0	0.441034755743926	0.32639515159586	0	0	0.380112296575777	0	0.721051235016555	0	0.550542761757391	0	0	0.40720939806714	0
hsa-miR-4684-3p	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.693438717526698	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266609505588668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6881-3p	0.256683130322646	0	0	0.438102377077783	0	0	0	0	0	0	0.654344059341154	0	0	0	0	0	0	0	0	0	0.182960018661922	0	0	0	0.29990133246162	0	0	0	0	0	0	1.53418313441797	0	1.34079470690004	0.389145638533512	0.441034755743926	0	0	0	0	0.746732857067117	0.240350411672185	0	0	0	0	0.20360469903357	0
hsa-miR-3944-3p	0.256683130322646	0	0	0	0	0	0	0	0	0	0.654344059341154	0	0	0.430827982449791	0	0	0	0	0.650822607234414	0	0	0	0	0	0	0	0	0.629691992458809	0	0	0	0	0	0	0	0	0	0.169099901516217	0	0	0	0.240350411672185	0.265114931299442	0	0.748739076598815	0	0.20360469903357	0.260069027521285
hsa-miR-4525	0.256683130322646	0	0	0	0.613236777158647	0.83145954686009	2.36708940910939	0	0.264261674023712	0	0.327172029670577	0	0	0	0	1.31535794397277	0.346719358763349	0.315721942422421	0	0	0.182960018661922	0	0	0	0.29990133246162	1.19170691160216	0.422578719020226	0	0	0	0	0	0	0	0	0	0	0.169099901516217	0.686231115777483	0.190056148287889	0	0	0.265114931299442	0	0	1.373549017157	0.40720939806714	0
hsa-miR-301a-3p	0.256683130322646	0.295686350112745	0	0	0.306618388579324	0.277153182286697	0	0.236920058197043	0	0.567498723837245	0	0	0	0	0.315042689859689	0	0	0.315721942422421	0	0	0.182960018661922	0	0.959481572916522	0.428765169175729	0.29990133246162	0	0	0.209897330819603	0	0.494918670014956	0.533219011177337	0	0	0.446931568966681	0	0	0.32639515159586	0.338199803032435	0.343115557888741	0.570168444863666	0.373366428533559	0	0.265114931299442	0	0	1.373549017157	0.40720939806714	0
hsa-miR-511-3p	0.256683130322646	0	0	0.438102377077783	0	0	0	0	0	0.567498723837245	0.327172029670577	0	0	0	0.315042689859689	0	0	0.315721942422421	0	1.20678502814223	0.548880055985766	0.290456865412745	0.479740786458261	0	0	0	0.422578719020226	0	0.602301151780493	0	0	0	0	0	0	0	0	0	0	0	1.12009928560068	0	0	0	0	2.28924836192833	0	0
hsa-miR-3130-5p	0.256683130322646	0	0.251522149166217	0	0	0	0	0.236920058197043	0	0	0	0	0	0.430827982449791	0	0.438452647990922	0	0	0	0	0	0	0	0.428765169175729	0	0	0	0	0	0	0.266609505588668	0	0	0	0	0	0	0.169099901516217	0	0.190056148287889	0	0.48070082334437	0	0	0.374369538299408	0	0.20360469903357	0
hsa-miR-6726-5p	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.650822607234414	0	0	0	0	0	0	0	0	0	0	0	0	1.02278875627864	0	0	0	0	0	0	0	0	0	0	0	0.367028507838261	0	0	0	0
hsa-miR-4661-5p	0.256683130322646	0.59137270022549	0.503044298332433	0.657153565616674	0.919855165737971	0.554306364573393	0	0.710760174591129	0	9.07997958139592	0.981516089011731	1.50196720154222	7.68498724932532	0	0.945128069579068	0.876905295981845	1.04015807629005	0.631443884844842	1.95246782170324	1.81017754221334	0.365920037323844	0	0	3.0013561842301	0	0	0.845157438040452	0.419794661639206	1.20460230356099	1.48475601004487	1.33304752794334	1.53418313441797	0.43570137028081	0.446931568966681	0.778291277067025	0.441034755743926	0.65279030319172	0.676399606064869	0.343115557888741	0.190056148287889	0.373366428533559	1.44210247003311	1.32557465649721	0.550542761757391	1.12310861489822	0.915699344771334	1.42523289323499	0
hsa-miR-3675-5p	0.256683130322646	0	0.251522149166217	0.438102377077783	0.306618388579324	0	0	0	0	0	0.327172029670577	0	0	0	0	1.31535794397277	0	0	0	0	0.182960018661922	1.16182746165098	0	0	0	0	0	0	0	0	0	0	0	0.446931568966681	0.778291277067025	0.441034755743926	0.32639515159586	0.169099901516217	0	0	0	0.240350411672185	0	0	0.561554307449112	0	0	0
hsa-miR-504-3p	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343115557888741	0	0.373366428533559	0	0	0.18351425391913	0.187184769149704	0	0.20360469903357	0
hsa-miR-6847-5p	0.256683130322646	0.295686350112745	0.251522149166217	0.219051188538891	0.919855165737971	0	0	0	0	0.567498723837245	0.327172029670577	0	0	0	0	0.438452647990922	0	0	1.30164521446883	1.81017754221334	0.365920037323844	0.871370596238235	0	0	0.59980266492324	0	1.26773615706068	0.629691992458809	0	0	0.799828516766005	0	0	0	0	0	0.32639515159586	0.338199803032435	0	0.380112296575777	0.373366428533559	0	0.265114931299442	1.10108552351478	0.187184769149704	0.915699344771334	0.20360469903357	0
hsa-miR-4487	0.256683130322646	0	0	0	0	0.277153182286697	0	0	0	0	0.163586014835289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.255697189069661	0	0	0	0.441034755743926	0	0	0.343115557888741	0	0	0	0	0.18351425391913	0	0	0.101802349516785	0.130034513760642
hsa-miR-610	0.256683130322646	2.06980445078922	0.75456644749865	1.09525594269446	1.83971033147594	0.554306364573393	1.18354470455469	0.236920058197043	0.792785022071135	0	6.54344059341154	0.75098360077111	0	5.1699357893975	2.52034151887752	2.19226323995461	1.73359679381675	6.31443884844842	5.20658085787531	3.62035508442668	0.91480009330961	1.16182746165098	1.91896314583304	1.28629550752719	5.09832265184754	0.59585345580108	1.6903148760809	1.46928131573722	0	0.494918670014956	2.39948555029802	1.02278875627864	0.871402740561619	2.2346578448334	1.16743691560054	0.441034755743926	1.30558060638344	1.86009891667839	3.08804002099867	0.570168444863666	0.746732857067117	2.40350411672185	1.06045972519777	1.28459977743391	2.43340199894615	1.83139868954267	1.62883759226856	1.04027611008514
hsa-miR-628-5p	0.256683130322646	0.887059050338236	0.75456644749865	1.31430713123335	0.306618388579324	0.83145954686009	0	2.84304069836452	0.792785022071135	0.567498723837245	0.654344059341154	0.75098360077111	0	0.430827982449791	0.630085379719379	0	0.693438717526698	0.631443884844842	0	0.603392514071113	0.731840074647688	1.45228432706373	1.43922235937478	5.14518203010875	0.29990133246162	0.59585345580108	1.26773615706068	0.419794661639206	0	0	1.06643802235467	0.511394378139322	0.871402740561619	0	2.33487383120107	0.441034755743926	0	2.02919881819461	0.686231115777483	0.380112296575777	0	0.48070082334437	2.38603438169498	2.01865679311043	1.68466292234733	0	0.61081409710071	2.08055222017028
hsa-miR-708-3p	0.256683130322646	4.43529525169118	0.251522149166217	0	0.306618388579324	1.10861272914679	0	1.6584404073793	0.528523348047423	1.70249617151173	0.327172029670577	3.75491800385555	7.68498724932532	1.72331192979917	2.20529882901783	0.438452647990922	0.693438717526698	0.947165827267262	0	0.603392514071113	0	1.16182746165098	0.479740786458261	1.28629550752719	1.4995066623081	1.19170691160216	2.95805103314158	2.51876796983523	1.20460230356099	2.47459335007478	2.13287604470935	0.511394378139322	0.871402740561619	0.893863137933362	0	0	0.65279030319172	0.338199803032435	0.343115557888741	0	2.24019857120135	0.48070082334437	0	0.367028507838261	0.561554307449112	2.747098034314	0.20360469903357	0
hsa-miR-3661	0.256683130322646	0	0.251522149166217	0.657153565616674	0.306618388579324	0	0	0.236920058197043	0.264261674023712	1.41874680959311	1.30868811868231	0	0	0.861655964899583	0.315042689859689	1.31535794397277	0	0.631443884844842	0	0	0.182960018661922	0.871370596238235	0	0.428765169175729	0.29990133246162	0	0	0	0	0.494918670014956	0	0	0	0.446931568966681	1.16743691560054	0	0	0	0	0.380112296575777	0	0.721051235016555	0.795344793898327	0.367028507838261	0.374369538299408	0	0.20360469903357	0
hsa-miR-655-3p	0.256683130322646	0.295686350112745	0	0	0	0	0	0	0	0	0	0	0	0	0.315042689859689	0	0	0	0	0	0	0	0.479740786458261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8351425391913	0.374369538299408	0	0.20360469903357	0
hsa-miR-6516-3p	0.256683130322646	0.59137270022549	0	0.438102377077783	0	0	1.18354470455469	0	0	0	0.327172029670577	0	0	0	0	0.438452647990922	0	0	0	0.603392514071113	0.548880055985766	0	0	0	0	0	0.845157438040452	0.209897330819603	0	0	0	0	0	0	0	0	0	0.507299704548652	0.343115557888741	0	0	0.721051235016555	0.795344793898327	0.367028507838261	0.374369538299408	0	0.20360469903357	0
hsa-miR-101-5p	0.256683130322646	0	0	0.219051188538891	0	0	0.591772352277347	0.473840116394086	0	0	0.981516089011731	0.75098360077111	0	0.861655964899583	0	1.31535794397277	0.346719358763349	0	0	0	0.182960018661922	0	0	0	0.59980266492324	0.59585345580108	0	0.419794661639206	0	0	0	0	0	0	0	0	0.97918545478758	0.338199803032435	0	0.190056148287889	0	0.240350411672185	0.530229862598885	0.18351425391913	0.748739076598815	0	0.20360469903357	0.260069027521285
hsa-miR-3944-5p	0.256683130322646	0	0	0	0.306618388579324	0	0	0.236920058197043	0	0.283749361918622	0.327172029670577	1.50196720154222	0	0.861655964899583	0.945128069579068	0.438452647990922	0	1.5786097121121	0	0	0.548880055985766	1.45228432706373	0	0	0.29990133246162	0	0	0.209897330819603	0	0	0	0	0	1.34079470690004	0	0	0.32639515159586	0	0	0	0	0.240350411672185	0	0.18351425391913	0	0	0	0.780207082563854
hsa-let-7c	0.256683130322646	0	0.251522149166217	0.219051188538891	1.37978274860696	0.554306364573393	0	0	0.264261674023712	0.141874680959311	1.14510210384702	0	0	0	1.4176921043686	0.219226323995461	0.346719358763349	0.315721942422421	0.325411303617207	0.301696257035557	0.457400046654805	0.58091373082549	0.719611179687391	0.857530338351458	2.24925999346215	0	1.47902551657079	0.944537988688213	0.301150575890246	0	0.533219011177337	1.02278875627864	0.217850685140405	0.446931568966681	0.583718457800269	0	0.16319757579793	0.591849655306761	0.171557778944371	0.475140370719722	0.746732857067117	0.48070082334437	0.751158972015087	0.0917571269595652	0.655146692023963	0.228924836192833	0.509011747583925	0
hsa-miR-4657	0.256683130322646	0.295686350112745	0	0	0	0.277153182286697	0	0.473840116394086	0	0	1.63586014835289	1.50196720154222	0	0	0	0	0.346719358763349	1.26288776968968	0.650822607234414	0	0.182960018661922	0	0.959481572916522	0	0.59980266492324	0	0	1.25938398491762	1.80690345534148	0	0	0	0	0	0	0	0.65279030319172	0	0	0.190056148287889	1.12009928560068	0.48070082334437	0.265114931299442	0.734057015676522	0.374369538299408	0	0	0
hsa-miR-4659b-3p	0.256683130322646	0	1.00608859666487	0.438102377077783	0.919855165737971	0	0	1.6584404073793	0	0	1.30868811868231	0	0	0.861655964899583	0.315042689859689	1.31535794397277	0.346719358763349	0	0	0	0	0.58091373082549	0.479740786458261	0	0.29990133246162	0	0	0.839589323278412	0	0	0.533219011177337	0	0	0.893863137933362	1.55658255413405	0	0.32639515159586	0.507299704548652	0.343115557888741	0.380112296575777	0.746732857067117	2.40350411672185	1.59068958779665	1.37635690439348	1.40388576862278	0.915699344771334	1.22162819420142	0
hsa-miR-449c-5p	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182960018661922	0.290456865412745	0.479740786458261	0.428765169175729	0.89970399738486	0	0	0.209897330819603	0	0	0	1.02278875627864	0.43570137028081	0	0	0	0.32639515159586	0.169099901516217	0	0	0	0.240350411672185	0.530229862598885	0.18351425391913	0	0.457849672385667	0	0
hsa-miR-509-3-5p	0.256683130322646	0.59137270022549	0.251522149166217	0.219051188538891	0.613236777158647	0	0	1.42152034918226	0.528523348047423	0.283749361918622	0.327172029670577	0.75098360077111	0	0.861655964899583	0.945128069579068	0	0.346719358763349	0.315721942422421	0	0	0.548880055985766	0.871370596238235	0	1.71506067670292	1.19960532984648	0	0	0.209897330819603	0.602301151780493	0	1.06643802235467	1.53418313441797	0.43570137028081	0.446931568966681	0.389145638533512	0	0.97918545478758	1.18369931061352	0.686231115777483	0.190056148287889	0	0.240350411672185	1.8558045190961	1.28459977743391	0.187184769149704	2.28924836192833	0.20360469903357	0
hsa-miR-1234-3p	0.256683130322646	0.295686350112745	0.251522149166217	0.438102377077783	0	0	0	0.947680232788172	0.528523348047423	0	0.654344059341154	0	0	1.72331192979917	0	0.876905295981845	0	0	0	0	0.365920037323844	0.290456865412745	0	1.28629550752719	0.29990133246162	0	0	0.209897330819603	0	0.494918670014956	0	0.511394378139322	0.871402740561619	0	0	0	0	0.169099901516217	0.686231115777483	0.190056148287889	0.373366428533559	0	0	0.367028507838261	0	0	0.61081409710071	0.260069027521285
hsa-miR-6715b-3p	0.256683130322646	0	0.251522149166217	0	0	0	0	0	0	0	0	0	0	0	0	0.438452647990922	0	0	0	0	0	0	0	0	0	0	0	0	0.602301151780493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7155-3p	0.256683130322646	0	0	0.219051188538891	0.306618388579324	1.10861272914679	1.18354470455469	0.473840116394086	0	0	0.654344059341154	0	0	0.861655964899583	0	0.876905295981845	0.346719358763349	0.315721942422421	0	0	0.182960018661922	0	0.479740786458261	0	0	1.19170691160216	0	1.04948665409801	0.602301151780493	0	0.799828516766005	1.02278875627864	0	0	0	0	0.32639515159586	0.169099901516217	0	0	0.373366428533559	0.96140164668874	0.265114931299442	0.917571269595652	0	0	0	0
hsa-miR-1250-5p	0.256683130322646	2.06980445078922	2.26369934249595	0.657153565616674	0.306618388579324	2.21722545829357	0	0	0.264261674023712	0.283749361918622	0.327172029670577	1.50196720154222	0	0	0	2.63071588794553	0.346719358763349	0.947165827267262	0.650822607234414	0	1.28072013063345	1.16182746165098	0.479740786458261	0.857530338351458	0	0	0.845157438040452	2.09897330819603	0.602301151780493	0	0.266609505588668	0.511394378139322	0.871402740561619	0.446931568966681	1.55658255413405	0	0.32639515159586	0.507299704548652	0	0.570168444863666	0	1.6824528817053	1.32557465649721	2.75271380878696	1.31029338404793	0.915699344771334	1.22162819420142	2.08055222017028
hsa-miR-1233-5p	0.256683130322646	0	0	0	0	0	0	0	0.264261674023712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7843-3p	0.256683130322646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
